Day,Month,Year,o3_egnatia,o3_egnatia_yest,o3_eptapyrgiou,o3_lagkada,no2_egnatia,no2_egnatia_yest,temperature_egnatia,humidity_egnatia,WINDS_kord,WINDD_kord,Target
4464,22,3,2012,43,49,74,46,,,19.2,46,0.96,135.45,50
4465,23,3,2012,50,43,63,46,,,17.1,50,0.91,184.1,49
4466,24,3,2012,49,50,64,42,,,16.8,53,0.75,194.38,61
4467,25,3,2012,61,49,67,55,,,18.6,46,1.04,235.26,54
4468,26,3,2012,54,61,79,81,,,19.8,33,2.49,217.27,57
4469,27,3,2012,57,54,60,58,,,14.9,52,1.32,157.99,47
4470,28,3,2012,47,57,68,59,,,17.2,36,,,39
4471,29,3,2012,39,47,62,42,,,16.5,49,0.71,172.33,42
4472,30,3,2012,42,39,62,42,,,17.6,43,1.51,189.81,36
4473,31,3,2012,36,42,49,45,,,16.5,46,,,48
4474,1,4,2012,48,36,69,56,,,15,49,2.11,230.16,47
4475,2,4,2012,47,48,56,55,,,11.8,50,1.18,155.16,47
4476,3,4,2012,47,47,57,49,,,14.1,65,0.74,153.64,32
4477,4,4,2012,32,47,36,23,,,14.6,78,0.74,180.37,29
4478,5,4,2012,29,32,34,24,,,15,84,0.6,214.96,34
4479,6,4,2012,34,29,42,33,,,16.5,80,0.69,203.97,31
4480,7,4,2012,31,34,56,31,,,17.1,70,0.78,156.28,53
4481,8,4,2012,53,31,64,53,,,18.8,50,2.1,203.71,41
4482,9,4,2012,41,53,60,51,,,10.7,57,1.34,130.33,35
4483,10,4,2012,35,41,56,47,,,12,61,1.28,210.06,38
4484,11,4,2012,38,35,55,48,,,14.4,58,1.16,169.95,42
4485,12,4,2012,42,38,59,50,,,15.9,63,1.04,147.48,34
4486,13,4,2012,34,42,50,35,,,16,74,0.79,162.4,49
4487,14,4,2012,49,34,64,55,,,18.1,66,1.36,137.58,56
4488,15,4,2012,56,49,75,63,,,20,45,1.07,173.11,51
4489,16,4,2012,51,56,69,58,,,19.7,44,1.82,150,47
4490,17,4,2012,47,51,64,53,,,18.5,62,1.33,132.01,36
4491,18,4,2012,36,47,58,51,,,15.2,69,0.93,162.39,42
4492,19,4,2012,42,36,63,49,,,18.4,49,1.49,178.37,48
4493,20,4,2012,48,42,69,53,,,19,50,0.94,189.51,39
4494,21,4,2012,39,48,64,58,,,19.7,47,1.27,240.53,50
4495,22,4,2012,50,39,74,57,,,19,46,0.93,173.65,44
4496,23,4,2012,44,50,65,54,,,19.3,54,1.01,158.92,37
4497,24,4,2012,37,44,50,45,,,21.8,52,1.09,200.53,44
4498,25,4,2012,44,37,55,49,,,20.8,60,1.51,223.82,43
4499,26,4,2012,43,44,84,24,,,22.4,33,1.14,219.83,43
4500,27,4,2012,43,43,67,50,,,21.2,47,1.35,170.98,43
4501,28,4,2012,43,43,77,54,,,21.8,52,1.02,205.07,44
4502,29,4,2012,44,43,88,54,,,26.2,35,1,171.26,40
4503,30,4,2012,40,44,77,51,,,24.7,45,,,60
4504,1,5,2012,60,40,97,68,,,24.8,46,0.87,177.56,46
4505,2,5,2012,46,60,92,57,,,24.4,48,0.98,178.17,49
4506,3,5,2012,49,46,107,58,,,24.2,48,0.92,159.64,55
4507,4,5,2012,55,49,100,65,,,23.8,47,1.14,182.07,59
4508,5,5,2012,59,55,98,67,,,23.5,50,1.26,212.58,61
4509,6,5,2012,61,59,103,71,,,23.8,44,0.88,201.31,53
4510,7,5,2012,53,61,95,64,,,23.7,45,0.64,181.18,47
4511,8,5,2012,47,53,84,55,,,24.8,42,1.18,180.1,49
4512,9,5,2012,49,47,89,55,,,23.3,51,1.1,121.16,42
4513,10,5,2012,42,49,82,51,,,22.8,53,1,185.22,40
4514,11,5,2012,40,42,79,48,,,23.8,52,1.12,249.69,38
4515,12,5,2012,38,40,86,43,,,23.9,51,1.09,232.79,42
4516,13,5,2012,42,38,83,47,,,23.5,55,,,43
4517,14,5,2012,43,42,72,46,,,19.8,73,,,48
4518,15,5,2012,48,43,87,60,,,16.7,71,,,39
4519,16,5,2012,39,48,69,44,,,19.5,55,,,35
4520,17,5,2012,35,39,71,44,,,17.8,61,,,38
4521,18,5,2012,38,35,66,44,,,16.4,56,,,51
4522,19,5,2012,51,38,79,57,,,20.2,55,,,53
4523,20,5,2012,53,51,71,55,,,20.1,70,0.95,167.6,47
4524,21,5,2012,47,53,63,51,,,19.7,76,1.22,147.66,45
4525,22,5,2012,45,47,85,50,,,19.8,65,1.18,98.98,41
4526,23,5,2012,41,45,84,52,,,19.9,56,0.9,128.39,39
4527,24,5,2012,39,41,74,47,,,19.4,63,1.19,187.59,44
4528,25,5,2012,44,39,73,49,,,20.7,68,1.2,206.4,31
4529,26,5,2012,31,44,54,32,,,18.6,83,0.97,138.74,39
4530,27,5,2012,39,31,62,44,,,19.3,77,0.8,266.35,36
4531,28,5,2012,36,39,96,55,,,21.6,46,2.21,309.39,54
4532,29,5,2012,54,36,86,55,,,21.3,46,1.12,208.89,46
4533,30,5,2012,46,54,77,60,,,20.4,58,1.11,195.59,47
4534,31,5,2012,47,46,90,53,,,22.1,62,,,50
4535,1,6,2012,50,47,79,54,,,23,61,1.13,154.07,60
4536,2,6,2012,60,50,79,58,,,23.6,65,1.06,171.87,67
4537,3,6,2012,67,60,81,66,,,24.5,66,0.93,208.66,72
4538,4,6,2012,72,67,90,70,,,25.5,60,1.11,192.83,48
4539,5,6,2012,48,72,86,66,,,25.1,50,1.72,276.75,50
4540,6,6,2012,50,48,80,73,,,25,40,2.27,263.42,57
4541,7,6,2012,57,50,92,70,,,25.2,45,1.26,143.2,59
4542,8,6,2012,59,57,74,59,,,25.3,56,0.99,185.01,58
4543,9,6,2012,58,59,78,61,,,26.5,55,0.83,197.27,65
4544,10,6,2012,65,58,79,60,,,27.2,62,0.98,193.58,61
4545,11,6,2012,61,65,80,61,,,27.3,59,1.08,176.17,65
4546,12,6,2012,65,61,85,61,,,28.1,53,0.95,144.59,61
4547,13,6,2012,61,65,77,53,,,29.1,54,1.07,216.47,49
4548,14,6,2012,49,61,95,80,,,31.1,27,1.36,175.3,66
4549,15,6,2012,66,49,93,75,,,29,48,1.16,174.13,60
4550,16,6,2012,60,66,99,76,,,29.3,46,1.37,163.11,81
4551,17,6,2012,81,60,104,84,,,28.5,45,1.26,144.04,69
4552,18,6,2012,69,81,110,86,,,29.2,39,1.27,181.32,62
4553,19,6,2012,62,69,99,75,,,30.5,38,1.18,184.85,63
4554,20,6,2012,63,62,108,64,,,32,34,1.05,189,55
4555,21,6,2012,55,63,95,63,,,31.9,33,1.05,140.91,54
4556,22,6,2012,54,55,92,63,,,31,40,1.22,204.52,67
4557,23,6,2012,67,54,107,79,,,33.1,37,,,72
4558,24,6,2012,72,67,96,73,,,29.4,57,,,65
4559,25,6,2012,65,72,82,63,,,28.1,60,,,52
4560,26,6,2012,52,65,82,61,,,31.1,45,1.89,151.45,54
4561,27,6,2012,54,52,97,77,,,28.5,33,1.59,201.16,66
4562,28,6,2012,66,54,97,77,,,26.9,50,1.35,139.73,65
4563,29,6,2012,65,66,92,69,,,27.2,60,1.34,154.8,74
4564,30,6,2012,74,65,93,71,,,28.1,58,,,77
4565,1,7,2012,77,74,98,79,,,28.9,52,1.32,193.15,74
4566,2,7,2012,74,77,101,82,,,28.5,48,1.45,177.48,68
4567,3,7,2012,68,74,101,69,,,28,46,1.32,204.17,55
4568,4,7,2012,55,68,94,55,,,28.5,43,1.13,202.99,48
4569,5,7,2012,48,55,79,54,,,30.4,41,1.06,190.68,59
4570,6,7,2012,59,48,85,68,,,30.5,46,1.18,187.55,79
4571,7,7,2012,79,59,93,73,,,30.3,53,1.06,217.81,68
4572,8,7,2012,68,79,103,81,,,32.8,41,1.36,187.01,79
4573,9,7,2012,79,68,98,77,,,31.9,48,1.21,197.59,79
4574,10,7,2012,79,79,100,74,,,31.5,55,1.78,188.22,79
4575,11,7,2012,79,79,116,97,,,32.8,41,1.15,213.13,71
4576,12,7,2012,71,79,105,70,,,32.4,46,1.55,182.93,71
4577,13,7,2012,71,71,111,90,,,32.4,39,1.25,182.75,77
4578,14,7,2012,77,71,98,78,,,31,56,1.04,187.37,99
4579,15,7,2012,99,77,98,78,,,30.9,56,1.55,172.45,91
4580,16,7,2012,91,99,105,75,,,32.7,46,2.51,178.23,55
4581,17,7,2012,55,91,92,73,,,28.5,42,1.38,154.14,61
4582,18,7,2012,61,55,98,82,,,29.1,38,1.43,162.56,62
4583,19,7,2012,62,61,105,88,,,29.1,45,1.34,172.22,65
4584,20,7,2012,65,62,103,75,,,29,50,1.13,194.88,82
4585,21,7,2012,82,65,109,82,,,30,51,1.04,192.65,85
4586,22,7,2012,85,82,80,78,,,29.6,57,1.22,208.02,68
4587,23,7,2012,68,85,98,75,,,31.9,41,1.34,208,35
4588,24,7,2012,35,68,99,58,,,30.3,52,1.27,204.32,32
4589,25,7,2012,32,35,83,53,,,30.7,62,1.29,228.7,44
4590,26,7,2012,44,32,95,59,,,32.7,51,1.56,224.36,79
4591,27,7,2012,79,44,104,82,,,32.3,45,1.49,223.74,88
4592,28,7,2012,88,79,108,91,,,32.6,43,1.27,175.52,108
4593,29,7,2012,108,88,115,112,,,33.5,42,1.44,176.94,86
4594,30,7,2012,86,108,112,89,,,32.9,43,1.38,149.92,78
4595,31,7,2012,78,86,114,80,,,32.8,40,,,82
4596,1,8,2012,82,78,99,85,,,27.6,60,1.25,163.7,72
4597,2,8,2012,72,82,96,73,,,29.1,53,1.17,224.73,70
4598,3,8,2012,70,72,107,75,,,31.2,42,1.15,165.83,90
4599,4,8,2012,90,70,110,102,,,30.6,47,1.18,199,94
4600,5,8,2012,94,90,116,96,,,31.2,45,1.05,200.02,85
4601,6,8,2012,85,94,98,93,,,31.6,45,1,182.8,82
4602,7,8,2012,82,85,118,91,,,33.6,41,1.18,169.73,68
4603,8,8,2012,68,82,103,64,,,34.7,36,1.34,163.16,50
4604,9,8,2012,50,68,105,85,,,31.1,53,1.44,144.63,98
4605,10,8,2012,98,50,113,93,,,28.3,55,1.51,153.15,76
4606,11,8,2012,76,98,106,86,,,26.8,54,1.52,194.14,67
4607,12,8,2012,67,76,102,79,,,27.3,45,1.23,161.28,39
4608,13,8,2012,39,67,106,64,,,27.5,51,1.27,153.13,38
4609,14,8,2012,38,39,102,62,,,27.4,59,1.12,181.72,43
4610,15,8,2012,43,38,114,69,,,29,51,1.13,179.47,37
4611,16,8,2012,37,43,104,60,,,29,51,1.15,135.26,37
4612,17,8,2012,37,37,109,61,,,29.5,50,1.29,159.55,39
4613,18,8,2012,39,37,113,64,,,28.2,56,1.21,169.93,35
4614,19,8,2012,35,39,91,58,,,27.8,58,1.19,173.57,31
4615,20,8,2012,31,35,90,50,,,28.4,50,1.19,162.63,57
4616,21,8,2012,57,31,95,59,,,29,51,0.95,212.34,41
4617,22,8,2012,41,57,81,43,,,31,45,0.96,163.4,38
4618,23,8,2012,38,41,72,43,,,30.8,45,,,34
4619,24,8,2012,34,38,69,43,,,30.4,47,,,23
4620,25,8,2012,23,34,84,44,,,30.6,49,,,26
4621,26,8,2012,26,23,81,50,,,30.5,52,,,53
4622,27,8,2012,53,26,90,61,,,29.6,35,,,50
4623,28,8,2012,50,53,95,73,,,27.7,32,,,57
4624,29,8,2012,57,50,89,64,,,26.1,50,,,56
4625,30,8,2012,56,57,87,64,,,26.1,58,,,55
4626,31,8,2012,55,56,83,63,,,26.4,58,,,
4627,1,9,2012,,55,,,,,,,1.27,163.16,
4628,2,9,2012,,,,,,,,,1.16,163.8,
4629,3,9,2012,,,,,,,,,1.11,176.77,
4630,4,9,2012,,,,,,,,,1.07,165.31,
4631,5,9,2012,,,,,,,,,1.1,183.9,
4632,6,9,2012,,,,,,,,,1.45,201.26,
4633,7,9,2012,,,,,,,,,1.21,167.32,
4634,8,9,2012,,,,,,,,,1.21,202.83,
4635,9,9,2012,,,,,,,,,1.15,182.89,
4636,10,9,2012,,,,,,,,,1.37,151.24,
4637,11,9,2012,,,,,,,,,1.38,162.03,
4638,12,9,2012,,,,,,,,,1.42,157.41,
4639,13,9,2012,,,,,,,,,1.62,133.06,
4640,14,9,2012,,,,,,,,,0.73,196.2,
4641,15,9,2012,,,,,,,,,1.51,77.89,
4642,16,9,2012,,,,,,,,,0.98,153,
4643,17,9,2012,,,,,,,,,0.7,135.9,
4644,18,9,2012,,,,,,,,,0.92,146.4,
4645,19,9,2012,,,,,,,,,0.97,147.77,
4646,20,9,2012,,,67,,,,,,2.66,231.65,7
4647,21,9,2012,7,,78,57,,,13.3,24,2.36,194.64,55
4648,22,9,2012,55,7,97,49,,,19.7,42,0.95,199.84,49
4649,23,9,2012,49,55,100,51,,,20.8,56,0.75,173.09,44
4650,24,9,2012,44,49,92,42,,,22,61,0.8,177.4,40
4651,25,9,2012,40,44,81,38,,,23.3,65,0.83,157.19,38
4652,26,9,2012,38,40,93,41,,,25.9,55,0.84,189.06,37
4653,27,9,2012,37,38,83,38,,,25.5,56,0.66,226.55,40
4654,28,9,2012,40,37,86,44,,,25.7,60,0.68,184.46,22
4655,29,9,2012,22,40,99,35,,,26.1,56,0.68,180.69,41
4656,30,9,2012,41,22,97,49,,,25.6,58,,,37
4657,1,10,2012,37,41,84,19,,,25.5,57,0.8,147.86,32
4658,2,10,2012,32,37,82,13,,,24.3,61,1.01,192.03,35
4659,3,10,2012,35,32,83,39,,,25.8,55,1.48,174.34,32
4660,4,10,2012,32,35,91,29,,,25.3,45,1.1,206.21,39
4661,5,10,2012,39,32,89,36,,,24.8,50,0.94,165.84,30
4662,6,10,2012,30,39,90,30,,,23.5,58,0.78,155.6,27
4663,7,10,2012,27,30,94,26,,,23,57,1.4,217.34,35
4664,8,10,2012,35,27,84,46,,,22.6,39,1.94,158.54,35
4665,9,10,2012,35,35,74,32,,,18.8,46,1.08,85.72,32
4666,10,10,2012,32,35,71,32,,,20.3,58,0.98,178.62,36
4667,11,10,2012,36,32,92,34,,,20.8,58,0.93,145.49,37
4668,12,10,2012,37,36,85,37,,,21.4,62,1.08,131.42,34
4669,13,10,2012,34,37,83,31,,,22.9,65,0.91,141.29,26
4670,14,10,2012,26,34,67,24,,,23.5,63,1.39,124.97,32
4671,15,10,2012,32,26,43,26,,,21,72,0.81,124.71,33
4672,16,10,2012,33,32,41,27,,,20.7,77,0.77,155.23,46
4673,17,10,2012,46,33,44,26,,,22.3,68,0.75,199.62,32
4674,18,10,2012,32,46,62,30,,,20.8,66,0.76,155.09,44
4675,19,10,2012,44,32,76,49,,,20.9,69,0.82,159.61,42
4676,20,10,2012,42,44,90,49,,,20.5,70,1.19,134.3,46
4677,21,10,2012,46,42,105,48,,,21.2,57,1.03,175.15,51
4678,22,10,2012,51,46,86,56,,,20.2,52,0.84,148.83,44
4679,23,10,2012,44,51,75,51,,,20.7,51,0.94,163.03,46
4680,24,10,2012,46,44,77,52,,,19.6,60,1,187.49,41
4681,25,10,2012,41,46,74,45,,,18.7,65,0.75,200.63,37
4682,26,10,2012,37,41,73,41,,,19,70,0.95,152.69,35
4683,27,10,2012,35,37,55,48,,,18.9,77,0.62,171.55,25
4684,28,10,2012,25,35,39,35,,,19.2,91,1.28,174.36,30
4685,29,10,2012,30,25,53,32,,,20.9,69,1.14,265.78,43
4686,30,10,2012,43,30,66,45,,,17.1,47,0.71,183.31,44
4687,31,10,2012,44,43,46,56,,,16.1,63,,,30
4688,1,11,2012,30,44,57,30,,,17.4,83,0.7,227.92,18
4689,2,11,2012,18,30,30,18,,,18.3,85,0.71,180.05,24
4690,3,11,2012,24,18,54,23,,,18.3,69,0.68,163.81,27
4691,4,11,2012,27,24,46,27,,,17.8,78,0.64,176.42,25
4692,5,11,2012,25,27,46,25,,,18.2,78,0.67,171.6,27
4693,6,11,2012,27,25,53,25,,,19.6,75,0.72,188.07,25
4694,7,11,2012,25,27,34,26,,,15.9,67,2.17,143.63,34
4695,8,11,2012,34,25,54,35,,,12.2,50,0.82,171.99,25
4696,9,11,2012,25,34,45,25,,,12.6,58,1.18,120.89,38
4697,10,11,2012,38,25,65,38,,,14.1,47,0.77,180.72,27
4698,11,11,2012,27,38,57,27,,,13.3,63,0.65,171.05,23
4699,12,11,2012,23,27,50,21,,,13.6,71,0.48,186.47,22
4700,13,11,2012,22,23,58,21,,,14.1,71,0.68,140.62,18
4701,14,11,2012,18,22,55,17,,,14.1,72,0.92,97.89,25
4702,15,11,2012,25,18,48,24,,,14.9,60,1.27,97.74,28
4703,16,11,2012,28,25,60,26,,,15.3,60,1.34,72.43,32
4704,17,11,2012,32,28,60,31,,,15.2,62,0.86,104.19,30
4705,18,11,2012,30,32,64,29,,,14.5,65,0.9,113.02,17
4706,19,11,2012,17,30,56,16,,,14.8,70,1.7,140.51,36
4707,20,11,2012,36,17,58,35,,,14.9,79,2.24,79.07,34
4708,21,11,2012,34,36,57,32,,,14.8,74,0.5,196.3,19
4709,22,11,2012,19,34,44,18,,,14.2,73,0.63,150.71,19
4710,23,11,2012,19,19,40,19,,,14.4,73,0.89,148.15,23
4711,24,11,2012,23,19,47,22,,,14.7,70,0.83,107.49,25
4712,25,11,2012,25,23,46,26,,,14.5,70,0.72,141.45,21
4713,26,11,2012,21,25,36,21,,,14.2,74,0.69,195.42,20
4714,27,11,2012,20,21,42,20,,,14.4,72,0.74,144.97,17
4715,28,11,2012,17,20,37,17,,,15.1,77,1.15,170.02,32
4716,29,11,2012,32,17,59,34,,,17.2,76,1.22,126.77,30
4717,30,11,2012,30,32,71,29,,,16.7,56,,,27
4718,1,12,2012,27,30,49,27,,,16.2,64,0.72,130.03,20
4719,2,12,2012,20,27,49,21,,,12.7,78,0.94,121.12,26
4720,3,12,2012,26,20,47,28,,,10.9,71,3.73,305.52,38
4721,4,12,2012,38,26,49,37,,,7.4,38,1.16,174.76,15
4722,5,12,2012,15,38,41,14,,,7.7,73,1.12,168.14,29
4723,6,12,2012,29,15,46,30,,,8.7,56,1.51,181.25,34
4724,7,12,2012,34,29,50,35,,,6.6,53,0.87,188.17,16
4725,8,12,2012,16,34,46,14,,,6,75,0.75,211.31,24
4726,9,12,2012,24,16,44,24,,,7.1,79,3,234.28,44
4727,10,12,2012,44,24,59,45,,,3.1,45,1.29,170.07,19
4728,11,12,2012,19,44,41,17,,,3.7,71,2.04,242.63,42
4729,12,12,2012,42,19,56,42,,,4.1,45,1.28,222.12,37
4730,13,12,2012,37,42,60,37,,,3.5,44,0.93,195.68,21
4731,14,12,2012,21,37,45,19,,,3.8,66,0.6,191.9,18
4732,15,12,2012,18,21,71,15,,,5.6,76,0.48,253.81,16
4733,16,12,2012,16,18,78,14,,,8,87,0.51,199.3,17
4734,17,12,2012,17,16,39,15,,,10.3,87,1.62,138.98,33
4735,18,12,2012,33,17,49,33,,,9.2,77,1.14,161.22,25
4736,19,12,2012,25,33,39,25,,,8.3,67,2.75,236.29,32
4737,20,12,2012,32,25,48,29,,,6.4,55,1.46,196.98,23
4738,21,12,2012,23,32,47,19,,,6.5,52,1.22,78.77,23
4739,22,12,2012,23,23,47,19,,,6.8,65,1.17,108.11,33
4740,23,12,2012,33,23,56,30,,,5.3,53,0.79,194.48,44
4741,24,12,2012,44,33,50,25,,,5.5,65,0.46,171.07,20
4742,25,12,2012,20,44,71,15,,,6.6,73,0.39,150.16,18
4743,26,12,2012,18,20,70,13,,,8.4,77,0.75,163.8,14
4744,27,12,2012,14,18,52,10,,,9.8,83,0.48,191.09,10
4745,28,12,2012,10,14,43,6,,,8.6,92,,,23
4746,29,12,2012,23,10,49,21,,,10.5,74,,,28
4747,30,12,2012,28,23,49,25,,,9.4,58,,,12
4748,31,12,2012,12,28,46,9,,,8.1,69,,,19
4749,1,1,2013,19,12,34,23,97,,8.9,72,,,11
4750,2,1,2013,11,19,31,14,114,97,9.1,78,0.69,258.57,10
4751,3,1,2013,10,11,30,21,123,114,9.4,64,1.47,239.63,15
4752,4,1,2013,15,10,33,33,115,123,10.8,51,2.34,299.84,15
4753,5,1,2013,15,15,33,37,104,115,11.3,48,2.59,322.83,24
4754,6,1,2013,24,15,34,47,77,104,7.6,46,2.29,270.55,24
4755,7,1,2013,24,24,33,44,86,77,5.8,42,3.11,271.39,30
4756,8,1,2013,30,24,47,35,103,86,1.8,41,1.85,213.99,29
4757,9,1,2013,29,30,44,32,108,103,1.6,41,0.86,229.55,29
4758,10,1,2013,29,29,48,32,69,108,3.8,58,0.68,194.56,28
4759,11,1,2013,28,29,47,31,75,69,7,81,0.78,179.37,34
4760,12,1,2013,34,28,48,37,80,75,6.8,66,1.92,203.84,32
4761,13,1,2013,32,34,47,35,85,80,5.6,58,0.67,193.96,23
4762,14,1,2013,23,32,42,25,97,85,8.2,78,0.56,200.78,17
4763,15,1,2013,17,23,30,19,114,97,11.2,77,1.86,164.44,28
4764,16,1,2013,28,17,24,44,123,114,12.8,62,1.41,179.56,12
4765,17,1,2013,12,28,25,32,67,123,11,58,1.93,250.1,10
4766,18,1,2013,10,12,33,17,72,67,10.6,74,0.77,124.99,13
4767,19,1,2013,13,10,38,28,77,72,9.4,59,0.88,138.18,11
4768,20,1,2013,11,13,40,28,81,77,10.8,61,0.51,216.06,10
4769,21,1,2013,10,11,27,18,92,81,11.4,78,0.73,147.44,10
4770,22,1,2013,10,10,40,14,107,92,12.8,67,0.62,143.55,12
4771,23,1,2013,12,10,43,27,115,107,12.4,52,1.02,139.07,9
4772,24,1,2013,9,12,30,15,108,115,9.7,72,0.72,194.4,9
4773,25,1,2013,9,9,27,21,98,108,8.9,83,1.52,212.17,13
4774,26,1,2013,13,9,39,35,74,98,6.8,75,1.4,295.25,15
4775,27,1,2013,15,13,43,45,82,74,5.3,59,1.08,313.49,12
4776,28,1,2013,12,15,31,34,97,82,6.6,61,0.99,288.02,18
4777,29,1,2013,18,12,37,40,102,97,7.4,55,1.26,162.47,22
4778,30,1,2013,22,18,33,49,105,102,8.8,49,1.48,200.78,15
4779,31,1,2013,15,22,31,40,107,105,10.4,53,,,16
4780,1,2,2013,16,15,42,33,106,107,9.8,48,0.7,189.86,12
4781,2,2,2013,12,16,32,21,102,106,9.7,69,1.02,142.39,28
4782,3,2,2013,28,12,61,41,66,102,14.9,60,1.25,136.39,11
4783,4,2,2013,11,28,39,18,106,66,12.1,59,0.68,163.66,21
4784,5,2,2013,21,11,42,34,79,106,10.6,59,0.83,188.26,15
4785,6,2,2013,15,21,34,21,86,79,11,74,1.02,145.38,20
4786,7,2,2013,20,15,52,30,79,86,12.2,70,1.45,174.11,25
4787,8,2,2013,25,20,60,54,83,79,8.4,59,1.07,171.62,25
4788,9,2,2013,25,25,38,42,82,83,7.3,59,0.71,187.12,23
4789,10,2,2013,23,25,44,42,83,82,9.3,57,1.1,231.14,17
4790,11,2,2013,17,23,51,27,98,83,9.2,43,1.17,144.41,11
4791,12,2,2013,11,17,41,15,96,98,9.8,57,1.42,123.8,21
4792,13,2,2013,21,11,61,35,82,96,11.5,71,0.82,165.98,23
4793,14,2,2013,23,21,59,48,80,82,10.7,71,0.72,175.88,19
4794,15,2,2013,19,23,41,33,70,80,10.9,63,1.35,121.7,19
4795,16,2,2013,19,19,43,36,69,70,9,75,1.6,75.6,32
4796,17,2,2013,32,19,52,58,68,69,8.5,62,0.92,179.08,11
4797,18,2,2013,11,32,34,24,81,68,7.9,73,1.25,94.05,25
4798,19,2,2013,25,11,50,44,77,81,6.9,77,1.12,110.51,29
4799,20,2,2013,29,25,41,45,73,77,8.3,69,1.11,114.19,13
4800,21,2,2013,13,29,44,30,89,73,9,78,1.48,78.62,26
4801,22,2,2013,26,13,50,48,82,89,9.7,76,0.87,93.06,12
4802,23,2,2013,12,26,25,20,83,82,10.2,78,0.98,141.03,22
4803,24,2,2013,22,12,37,36,68,83,12.8,79,2.23,80.79,29
4804,25,2,2013,29,22,52,51,78,68,15.7,67,1.92,130.12,29
4805,26,2,2013,29,29,46,47,88,78,12.6,79,1.24,129.76,33
4806,27,2,2013,33,29,54,53,90,88,11,69,1.3,93.88,22
4807,28,2,2013,22,33,37,38,76,90,9.5,64,,,21
4808,1,3,2013,21,22,41,33,79,76,9.5,62,0.84,174.58,12
4809,2,3,2013,12,21,37,21,85,79,9.3,71,0.88,187.79,26
4810,3,3,2013,26,12,43,46,69,85,9.1,69,1.15,183.18,26
4811,4,3,2013,26,26,56,47,86,69,11.5,43,1.26,162.51,38
4812,5,3,2013,38,26,52,51,74,86,10.4,60,1.34,127.02,45
4813,6,3,2013,45,38,60,56,75,74,10.4,57,1.12,124.68,30
4814,7,3,2013,30,45,44,44,80,75,10.9,72,0.66,263.66,22
4815,8,3,2013,22,30,33,34,73,80,11.3,85,0.65,219.55,20
4816,9,3,2013,20,22,34,28,75,73,13.2,81,0.74,164.78,21
4817,10,3,2013,21,20,36,28,74,75,13.2,82,0.86,190.11,17
4818,11,3,2013,17,21,41,27,88,74,16.2,64,0.86,152.64,19
4819,12,3,2013,19,17,50,31,97,88,14.8,54,1.07,116.35,27
4820,13,3,2013,27,19,55,41,79,97,14.6,55,2.16,146.26,51
4821,14,3,2013,51,27,59,58,55,79,15.8,60,2.24,164.86,47
4822,15,3,2013,47,51,58,57,64,55,12.2,57,2.97,267.16,55
4823,16,3,2013,55,47,60,66,61,64,5.7,42,1.89,212.41,55
4824,17,3,2013,55,55,65,64,67,61,6.3,38,1.22,146.53,33
4825,18,3,2013,33,55,45,49,70,67,8,72,0.63,274.03,23
4826,19,3,2013,23,33,32,32,72,70,12,74,0.76,195.58,22
4827,20,3,2013,22,23,45,30,79,72,13.6,67,0.9,172.5,19
4828,21,3,2013,19,22,37,30,71,79,13.5,82,2.91,283.38,50
4829,22,3,2013,50,19,63,66,70,71,11.9,37,3.05,226.95,53
4830,23,3,2013,53,50,63,65,82,70,12.2,31,1.22,180.32,37
4831,24,3,2013,37,53,62,48,93,82,12.8,55,1.78,139.18,72
4832,25,3,2013,72,37,67,69,75,93,14.6,67,1.94,108.84,38
4833,26,3,2013,38,72,51,44,80,75,15.2,66,,,18
4834,27,3,2013,18,38,58,29,83,80,14.2,70,,,16
4835,28,3,2013,16,18,30,24,74,83,13.5,75,,,18
4836,29,3,2013,18,16,31,30,70,74,12.5,76,0.88,138.83,16
4837,30,3,2013,16,18,30,32,79,70,13.7,79,0.5,188.78,8
4838,31,3,2013,8,16,22,12,71,79,13.8,88,,,18
4839,1,4,2013,18,8,45,33,98,71,15.7,66,0.76,166,10
4840,2,4,2013,10,18,37,28,96,98,15.3,66,1.21,200.74,24
4841,3,4,2013,24,10,45,36,88,96,15.9,72,1.21,241.2,30
4842,4,4,2013,30,24,58,41,98,88,16.7,54,1.02,121.87,20
4843,5,4,2013,20,30,51,27,100,98,16.6,60,0.88,161.03,27
4844,6,4,2013,27,20,53,36,90,100,16.4,71,1.4,96.26,30
4845,7,4,2013,30,27,52,41,76,90,15.8,76,1.03,177.71,23
4846,8,4,2013,23,30,41,32,76,76,11.9,71,1.17,102.27,34
4847,9,4,2013,34,23,51,46,78,76,12.6,78,1.02,162.54,33
4848,10,4,2013,33,34,53,45,86,78,14.3,72,1.06,227.35,23
4849,11,4,2013,23,33,59,43,98,86,17.1,56,1.18,167.94,30
4850,12,4,2013,30,23,51,44,63,98,16,70,0.8,186.19,34
4851,13,4,2013,34,30,50,40,68,63,16.2,74,1.43,161.7,42
4852,14,4,2013,42,34,60,57,54,68,16.9,61,1.59,244.52,43
4853,15,4,2013,43,42,64,62,70,54,16,44,1.53,214.83,34
4854,16,4,2013,34,43,57,57,59,70,15.9,49,1.28,193.54,45
4855,17,4,2013,45,34,69,60,60,59,17,39,1.2,144.97,51
4856,18,4,2013,51,45,65,55,64,60,15.6,52,1.18,179.01,38
4857,19,4,2013,38,51,59,55,59,64,15.2,53,1.03,159.73,41
